Actor,Degree,DegreeCentrality,Closeness,PageRank,Betweenness
Sally Hughes,0.03296703296703297,0.0002469948954388276,0.8070621600569872,0.027377360725295008,0.0
Chris Diamantopoulos,0.18315018315018314,0.0013721938635490422,0.8783619290517041,0.12885562043239124,0.008678730995249687
Juliana Lohmann,0.06593406593406594,0.0004939897908776552,0.5311705838021626,0.06436780473375221,0.0
Jamie Lissow,0.01098901098901099,8.233163181294254e-05,0.7396957696977832,0.0273934777835497,0.0
Cheuk Wan Chi,0.0,0.0,0.0,0.0,0.0
Richard Simpson,0.047619047619047616,0.000356770404522751,0.6652472150578937,0.052164273463967625,0.0
Rebecca Dalton,0.02564102564102564,0.0001921071408968659,0.6922567382366377,0.05005536134198474,0.0
Will Friedle,0.12454212454212454,0.0009330918272133486,0.8624092082891675,0.08368810505192147,0.006103393288614706
Jack Angel,0.02564102564102564,0.0001921071408968659,0.7669211936408322,0.032411145725573735,0.0
Julia Wieniawa-Narkiewicz,0.09523809523809523,0.000713540809045502,0.5064693619207967,0.12163167735677581,0.0038635955598943826
Itziar Castro,0.03663003663003663,0.0002744387727098084,0.6937780423038182,0.030668378693690195,0.0
Tu Men,0.02564102564102564,0.0001921071408968659,0.6249671349400696,0.04322030959362287,0.0
Sharon Ooja,0.19413919413919414,0.0014545254953619846,0.6670591795746554,0.1974000851896795,0.0020146315278062447
Denis Akiyama,0.03296703296703297,0.0002469948954388276,0.6567562003618909,0.055085786243702584,0.0
Monica Mok,0.02197802197802198,0.00016466326362588507,0.6406146789475631,0.035759707547385056,0.0
Tanaji Galgunde,0.014652014652014652,0.00010977550908392337,0.5817612930161579,0.028528958736495903,0.0
Parker Mack,0.09157509157509157,0.0006860969317745211,0.8099740093138859,0.10204508084968852,0.004129441086354335
Reema Debnath,0.02564102564102564,0.0001921071408968659,0.6534920326886171,0.0275781546036879,0.0
Juan Carlos Messier,0.03296703296703297,0.0002469948954388276,0.6404860652489763,0.03683394071756123,0.0
David Solomon Raja,0.02197802197802198,0.00016466326362588507,0.6359101328703242,0.05913109080017847,0.0
Alisson Santiago,0.04395604395604396,0.00032932652725177014,0.6660988917399736,0.04867163944652604,0.0
Elden Henson,0.12454212454212454,0.0009330918272133486,0.8602855601918873,0.10572387223101232,0.0020575836581481384
William Calvert,0.040293040293040296,0.00030188264998078925,0.8019475149999669,0.037279973383624584,0.0
Eric Bauza,0.18315018315018314,0.0013721938635490422,0.8316559989572399,0.19100011825385538,0.019165624577114772
Tom Morton,0.014652014652014652,0.00010977550908392337,0.5190243568281749,0.059466297760677946,0.0
Ike Barinholtz,0.18315018315018314,0.0013721938635490422,0.869635081527392,0.14222819254521174,0.004151282349974149
José Troncoso,0.03663003663003663,0.0002744387727098084,0.6860512495472655,0.03564005248811181,0.0
Erlinda Villalobos,0.018315018315018316,0.0001372193863549042,0.47721359036030747,0.03932437253424658,0.0
Christopher Heyerdahl,0.07326007326007326,0.0005488775454196168,0.7949116422412379,0.09786559889681018,0.0035256759072117456
Ramblin' Jack Elliott,0.04395604395604396,0.00032932652725177014,0.7669891241767209,0.04733467663759266,0.0
Susan Beaubian,0.02564102564102564,0.0001921071408968659,0.6936986426789352,0.03637537111031405,0.0
Gayle Rankin,0.09157509157509157,0.0006860969317745211,0.8567652567228523,0.06593750113420557,0.0010456048106450469
Ellie King,0.03296703296703297,0.0002469948954388276,0.7019896694693442,0.03115902836065797,0.0
Olumide Oworu,0.03663003663003663,0.0002744387727098084,0.5933067744682516,0.028917569967449406,0.0
Ritwik Bhaumik,0.02564102564102564,0.0001921071408968659,0.6583218841469043,0.03240934056902338,0.0
Gustavo Machado,0.06593406593406594,0.0004939897908776552,0.5202404912819765,0.11182944569488439,0.001304561343105125
Maurício de Barros,0.03663003663003663,0.0002744387727098084,0.5540407756607421,0.04878007008492047,0.0
Toprak Sergen,0.047619047619047616,0.000356770404522751,0.6427476949668361,0.06341488171987703,0.0005920707939883779
Ted Ferguson,0.040293040293040296,0.00030188264998078925,0.7622053580971901,0.04410232668414297,0.0
Beth Riesgraf,0.03663003663003663,0.0002744387727098084,0.7537039224585464,0.04566296722076353,0.0
Elisa Donovan,0.03296703296703297,0.0002469948954388276,0.799994720726428,0.02625390772810758,0.0
Renee Olstead,0.03296703296703297,0.0002469948954388276,0.682574716785658,0.04644620078987678,0.0
Judah Friedlander,0.21978021978021978,0.0016466326362588506,0.8869930417858684,0.13636044452745938,0.00992780315345478
Jitendra Dasadiva,0.03296703296703297,0.0002469948954388276,0.4551950465791282,0.0266159988349786,0.0
Ryan Jamaal Swain,0.03663003663003663,0.0002744387727098084,0.7533339133244676,0.03699390649450374,0.0
Hidekazu Mashima,0.040293040293040296,0.00030188264998078925,0.7184009197200542,0.048720873508965666,0.0
Huan Zhang,0.05128205128205128,0.0003842142817937318,0.6187469695036366,0.060181118599222067,0.0
Henri-Noël Tabary,0.05860805860805861,0.0004391020363356935,0.6652034108493102,0.09608513222561625,0.0010921508896606453
Ady Sky,0.05860805860805861,0.0004391020363356935,0.4508812841941614,0.06345885299178762,0.0
Anupama Parameswaran,0.02564102564102564,0.0001921071408968659,0.5695760645370443,0.04925935191696926,0.0
Monica Khanna,0.02197802197802198,0.00016466326362588507,0.6335869883346573,0.03294219473452813,0.0
Tokio Emoto,0.11721611721611722,0.000878204072671387,0.7040198845488228,0.11212919832466149,0.02082529410403595
Carrie Aizley,0.07692307692307693,0.0005763214226905977,0.8281675900560864,0.047153143158676525,0.0
Stephanie Sigman,0.21611721611721613,0.0016191887589878697,0.8907077727897252,0.12451758217758528,0.023235336484050302
Seung-yeon Gong,0.018315018315018316,0.0001372193863549042,0.0007955187622550168,0.057341722886843166,0.0
Kaelynn Craddick,0.0695970695970696,0.000521433668148636,0.8260908081145356,0.04702974626891521,0.0
Julia Denton,0.03296703296703297,0.0002469948954388276,0.6854189871485352,0.04973395205135964,0.0
Yuma Yamoto,0.0989010989010989,0.0007409846863164828,0.6197528718297403,0.06401717997938348,0.0
Blake Scott,0.014652014652014652,0.00010977550908392337,0.0005658209378229122,0.06075261432994648,0.0
Jak Knight,0.02564102564102564,0.0001921071408968659,0.7212389117281341,0.02831413106892106,0.0
Grzegorz Damięcki,0.03296703296703297,0.0002469948954388276,0.6838993568769038,0.056225957282383346,0.0
Song Sun-mi,0.11721611721611722,0.000878204072671387,0.5601593220495616,0.14792973792428876,0.0048050573643865745
Zena Grey,0.03296703296703297,0.0002469948954388276,0.7717252223290277,0.029835764973441776,0.0
Arlene Muchlach,0.07326007326007326,0.0005488775454196168,0.6337923606972197,0.07763208488195164,0.003587107481019076
Brett O'Gorman,0.03296703296703297,0.0002469948954388276,0.7201634845010514,0.03893668721520922,0.0
Salwa Othman,0.014652014652014652,0.00010977550908392337,0.5129628610961836,0.04271739831879086,0.0
Dondre T. Whitfield,0.03296703296703297,0.0002469948954388276,0.7879366936401156,0.03235542960177511,0.0
Jin Seon-kyu,0.029304029304029304,0.00021955101816784674,0.6571549378232162,0.04390008989127849,0.0
Takanori Iwata,0.12087912087912088,0.0009056479499423678,0.6069563562992224,0.147940500211443,0.0010752495200618503
Sumontha Suanpolrat,0.0695970695970696,0.000521433668148636,0.5893121904030411,0.06404944198131249,0.0
James Maslow,0.04395604395604396,0.00032932652725177014,0.7216038286170073,0.06472786868092631,4.470814615929637e-05
Tanner Stine,0.02197802197802198,0.00016466326362588507,0.682509387966513,0.0312330038448671,0.0
Wafaa Sadeq,0.040293040293040296,0.00030188264998078925,0.47199445573543264,0.04819239834671858,0.0
Becky,0.02197802197802198,0.00016466326362588507,0.4693320531631946,0.09498154980313672,0.0034724640506137235
Eli Shi,0.054945054945054944,0.00041165815906471265,0.6346018949903156,0.09746295631788242,0.006435165349050157
Max Cullen,0.03296703296703297,0.0002469948954388276,0.6812207443371151,0.05025929808510011,0.0
Evelyne Brochu,0.03296703296703297,0.0002469948954388276,0.7917602800564292,0.026220842562639003,0.0
Giles Yeo,0.0,0.0,0.0,0.0,0.0
Sydney Meyer,0.06227106227106227,0.0004665459136066743,0.7402965387527783,0.05117129072221755,0.0
Nicollette Sheridan,0.05860805860805861,0.0004391020363356935,0.819191134236578,0.055406287113393266,0.0006537248963970206
Ignacy Liss,0.03663003663003663,0.0002744387727098084,0.5469318884191815,0.05651294022391064,0.0
Chloé Jouannet,0.01098901098901099,8.233163181294254e-05,0.5190799164183194,0.03974379712442586,0.0
Shane Casey,0.029304029304029304,0.00021955101816784674,0.0008941367906337378,0.06486223777538998,0.0
Phoebe Robinson-Galvin,0.03296703296703297,0.0002469948954388276,0.7433150817641684,0.043286674313065175,0.0
İkra Külahlıoğlu,0.03663003663003663,0.0002744387727098084,0.0011176709882921721,0.06486223777538995,0.0
Tarra Budiman,0.02564102564102564,0.0001921071408968659,0.45052772409692277,0.05409187246713034,0.0
Robert Kelly,0.11721611721611722,0.000878204072671387,0.8558458703678862,0.0635840316403163,0.0
Carole Hajj,0.03296703296703297,0.0002469948954388276,0.36188434913176765,0.06187128555070427,0.0
Sayaka Akimoto,0.08791208791208792,0.0006586530545035403,0.8049400750307093,0.07379656700287146,0.0
John Cleese,0.36996336996337,0.002771831604369065,0.9410650520105572,0.3666934390922056,0.03858208541923599
Francesc Orella,0.23076923076923078,0.001728964268071793,0.729528864496639,0.21426937708257554,0.015145263620812685
Jett Klyne,0.05128205128205128,0.0003842142817937318,0.8111500682493376,0.05532852268274107,0.00043492543143221554
Tom Bateman,0.018315018315018316,0.0001372193863549042,0.619015522875817,0.05240638843213236,0.0
Kanokchat Munyadon,0.03296703296703297,0.0002469948954388276,0.5088161843403076,0.056341972599933496,0.0
Regina Torné,0.02564102564102564,0.0001921071408968659,0.6404183945693229,0.03675988389188562,0.0
Gabriel Iglesias,0.21978021978021978,0.0016466326362588506,0.9089872981119625,0.17355645217819407,0.01608263130997297
Mike McColl,0.02564102564102564,0.0001921071408968659,0.7262336230807478,0.036378081826463314,0.0
Verónica Llinás,0.02564102564102564,0.0001921071408968659,0.5811895333339724,0.03939454702083831,0.0
Neha Khan,0.029304029304029304,0.00021955101816784674,0.6220616684027688,0.05157279348257475,0.0
Roman Gancarczyk,0.03296703296703297,0.0002469948954388276,0.6838993568769038,0.056225957282383346,0.0
Javier Oliván,0.05128205128205128,0.0003842142817937318,0.6145438876638024,0.055967853456391214,0.0
Parker Young,0.054945054945054944,0.00041165815906471265,0.7288183485135419,0.06889682075256874,0.00024928052577583953
Umeji Sasaki,0.03296703296703297,0.0002469948954388276,0.5926483600827169,0.015545746429599796,0.0
Dr. Rona Hu,0.0989010989010989,0.0007409846863164828,0.7787899423109043,0.0624224988463303,0.0
Talal El-Jordi,0.02564102564102564,0.0001921071408968659,0.4478282391707486,0.04497574564203167,0.0
Wan Sharmila,0.040293040293040296,0.00030188264998078925,0.4744011677278223,0.09463255687417348,0.0037151274480537
Edwin Hodge,0.09157509157509157,0.0006860969317745211,0.8209997358779348,0.08956435760121939,0.005182443844829749
Debs Howard,0.03296703296703297,0.0002469948954388276,0.6297035051632072,0.058543910058656334,0.0
Vicky Liang,0.03296703296703297,0.0002469948954388276,0.5420603372338951,0.05614297672993245,0.0
Máximo Hollander,0.03663003663003663,0.0002744387727098084,0.5654844924176341,0.05625716424534705,0.0
Hind Alsaigh,0.040293040293040296,0.00030188264998078925,0.5542763609096811,0.06262651286902628,0.0
Ravi Babu,0.018315018315018316,0.0001372193863549042,0.571714227774555,0.049467359434309695,0.0
Got7,0.054945054945054944,0.00041165815906471265,0.0016765064824382583,0.06486223777538996,0.0
Evan Helmuth,0.02197802197802198,0.00016466326362588507,0.6473364945106582,0.05262273062219962,0.0
Marie Danielle,0.014652014652014652,0.00010977550908392337,0.7090642163199176,0.015009816807462887,0.0
Natalie Canerday,0.03296703296703297,0.0002469948954388276,0.7391545585912968,0.031375059553971026,0.0
Park Joo-mi,0.0695970695970696,0.000521433668148636,0.5523117015654329,0.06636962889292644,0.0
Aybüke Pusat,0.02197802197802198,0.00016466326362588507,0.6133251035885398,0.034509024401602334,0.0
Robert Więckiewicz,0.0989010989010989,0.0007409846863164828,0.8026377642564404,0.11526033926695153,0.010988861816563951
Katarzyna Piasecka,0.003663003663003663,2.7443877270980843e-05,0.00011176709882921722,0.06486223777538995,0.0
Rajeev Gaursingh,0.03296703296703297,0.0002469948954388276,0.6538621273657923,0.043892602889851765,0.0
Susie Essman,0.11721611721611722,0.000878204072671387,0.8678234974085844,0.08038020009943665,0.0015250131317247927
Brennan Mejia,0.018315018315018316,0.0001372193863549042,0.5970999074019346,0.05620942855288764,0.0
Tika Bravani,0.054945054945054944,0.00041165815906471265,0.5894382667126956,0.07080302043665089,0.0015484751582332252
Sarika Choy,0.029304029304029304,0.00021955101816784674,0.5730546876107908,0.057984646684214255,0.0
Pratik Dixit,0.014652014652014652,0.00010977550908392337,0.5743878401940716,0.030514238731422182,0.0
Rossy Mendoza,0.014652014652014652,0.00010977550908392337,0.0004470683953168689,0.06486223777538995,0.0
Piper Curda,0.03296703296703297,0.0002469948954388276,0.7083557321491175,0.04035083813408135,0.0
Hettienne Park,0.029304029304029304,0.00021955101816784674,0.8014014675745356,0.025403009870542427,0.0
Amanda Hariz,0.047619047619047616,0.000356770404522751,0.001452972284779824,0.06486223777538998,0.0
Janusz Gajos,0.02564102564102564,0.0001921071408968659,0.6415639537037526,0.04205521071909673,0.0
Rajeshwari,0.029304029304029304,0.00021955101816784674,0.6692872522497653,0.025069980356751925,0.0
Fleur Geffrier,0.03663003663003663,0.0002744387727098084,0.5886311659682736,0.053310579523315915,0.0
Jayapradha,0.03296703296703297,0.0002469948954388276,0.65627622197801,0.027042042851464894,0.0
Ellen Dorrit Petersen,0.054945054945054944,0.00041165815906471265,0.6555628859735456,0.06166825057026612,0.0
Jerome Flynn,0.21245421245421245,0.001591744881716889,0.875969160289899,0.11014705047887507,0.003717273487762276
Christopher Guest,0.14285714285714285,0.001070311213568253,0.8577412370696363,0.096349876129734,0.0011794477550767732
LeVar Burton,0.06593406593406594,0.0004939897908776552,0.7875885994945524,0.062226920166312934,0.0007935574839596012
Dana Jabr,0.02564102564102564,0.0001921071408968659,0.4470520555219565,0.05831770549676491,0.0
Nadhira Suryadi,0.014652014652014652,0.00010977550908392337,0.45160857709100116,0.03458344148418146,0.0
Rotimi Salami,0.047619047619047616,0.000356770404522751,0.5806606123309191,0.044230147002430206,0.0
Sylvia Hoeks,0.02564102564102564,0.0001921071408968659,0.7448908114485148,0.025909029500409235,0.0
Nahyun,0.01098901098901099,8.233163181294254e-05,0.4262677834272171,0.046912650226502976,0.0
Desiree Densiti,0.1282051282051282,0.0009605357044843295,0.7596548504539957,0.06893536603091065,0.0
Nathalie Baye,0.05860805860805861,0.0004391020363356935,0.8099631859211202,0.06819467869926615,0.02949796936503933
Chris Harrison,0.03663003663003663,0.0002744387727098084,0.7959554840615868,0.028025966388528122,0.0
Derrick Aduwo,0.03296703296703297,0.0002469948954388276,0.49060696565735046,0.05344007791403176,0.0
Folake Olowofoyeku,0.029304029304029304,0.00021955101816784674,0.7487508260915215,0.04066194287757083,0.0
Wang Xun,0.06227106227106227,0.0004665459136066743,0.6889990224384476,0.09261865781593288,0.01631373615424362
Charlotte Coleman,0.04395604395604396,0.00032932652725177014,0.7865359536492158,0.03717511788539519,0.0
Takuya Eguchi,0.15018315018315018,0.0011251989681102146,0.6554742710073695,0.07155538086009185,0.00045149624632331175
Brad Potts,0.03663003663003663,0.0002744387727098084,0.6696236722474163,0.05733908105482864,0.0
Lila Salet,0.02564102564102564,0.0001921071408968659,0.6856787330316741,0.04623330421475229,0.0
Douglas Booth,0.08791208791208792,0.0006586530545035403,0.8611472207423192,0.07462301516831217,0.0020411504491267946
Mena Suvari,0.08424908424908426,0.0006312091772325593,0.8513441388803056,0.08477462019256972,0.006109591332426063
Mima Riera,0.040293040293040296,0.00030188264998078925,0.6467977036515354,0.03854383889749865,0.0
Lino Musella,0.08791208791208792,0.0006586530545035403,0.5034531734726507,0.11835133365661947,0.0009056970894199788
Stephan Lee Benson,0.02564102564102564,0.0001921071408968659,0.7473429832564791,0.03800807759143406,0.0
Tachakorn Boonlupyanun,0.047619047619047616,0.000356770404522751,0.5096911446902618,0.05251817400953802,0.0
Panjai Sirisuwan,0.08791208791208792,0.0006586530545035403,0.6995187591603096,0.0687918687384575,0.0
Peter Ustinov,0.029304029304029304,0.00021955101816784674,0.7268083575646751,0.04395712876436913,0.0
Man-Wai Wong,0.03663003663003663,0.0002744387727098084,0.6558608078425431,0.04598681910736456,0.0
Eddie Kaye Thomas,0.09523809523809523,0.000713540809045502,0.8332451250610011,0.09737741271605373,0.005391713266494679
Chris Doubek,0.040293040293040296,0.00030188264998078925,0.0012294380871213895,0.06486223777538995,0.0
Piotr Głowacki,0.03296703296703297,0.0002469948954388276,0.768131185766243,0.033783301660118746,0.0
Jamal Graham,0.03296703296703297,0.0002469948954388276,0.001005903889462955,0.06486223777538996,0.0
Harry Connick Jr.,0.06593406593406594,0.0004939897908776552,0.8521819817793272,0.05581558274187,0.0005220120099803683
Sadhil Kapoor,0.018315018315018316,0.0001372193863549042,0.6362705939778197,0.03304418717008202,0.0
Nolan Gould,0.02564102564102564,0.0001921071408968659,0.794697992736617,0.019867553031760698,0.0
Omar Chaparro,0.06593406593406594,0.0004939897908776552,0.8248878969536549,0.07303445357898268,0.008943282994644456
Randal Edwards,0.047619047619047616,0.000356770404522751,0.7446666052397185,0.06388453150101607,0.0012343322112296194
Hari Kondabolu,0.0,0.0,0.0,0.0,0.0
Kourtney Kardashian,0.03296703296703297,0.0002469948954388276,0.7164394328906853,0.0375888959206562,0.0
John Abbott,0.03296703296703297,0.0002469948954388276,0.001005903889462955,0.06486223777538996,0.0
Tommaso Buscetta,0.0,0.0,0.0,0.0,0.0
Paul F. Tompkins,0.15018315018315018,0.0011251989681102146,0.8764187909370887,0.10554972302295326,0.00215470149844193
Jason Young,0.047619047619047616,0.000356770404522751,0.4484378583530003,0.10444107305507372,0.006944295421251021
Mahmud Alibashah,0.047619047619047616,0.000356770404522751,0.001452972284779824,0.06486223777538998,0.0
Katharin 'Ladie K' Mraz,0.03296703296703297,0.0002469948954388276,0.6793692068010893,0.04341671436227196,0.0
Nicolas Wright,0.02564102564102564,0.0001921071408968659,0.7488525805355652,0.026813944117147163,0.0
Hope Davis,0.03296703296703297,0.0002469948954388276,0.7990561187497527,0.02552819174515972,0.0
Oscar Butler,0.03663003663003663,0.0002744387727098084,0.7446071446120583,0.03734174360575567,0.0
Yutaro Watanabe,0.054945054945054944,0.00041165815906471265,0.6297362160140463,0.045155045065005395,0.0
Rahul Bhatt,0.02564102564102564,0.0001921071408968659,0.6765332886879848,0.018271261520852577,0.0
Lorenzo Berinizi,0.02564102564102564,0.0001921071408968659,0.6100105167286433,0.05596204362035394,0.0
Sam Bottoms,0.03296703296703297,0.0002469948954388276,0.7001732701859766,0.052482048528472096,0.0
Sasheer Zamata,0.16117216117216118,0.001207530599923157,0.8595657784647673,0.1112706146007888,0.002594395173586554
Uraysha Ramrachia,0.02564102564102564,0.0001921071408968659,0.6571478132656822,0.03297136479344962,0.0
Christopher Walken,0.2600732600732601,0.00194851528623964,0.933276877477963,0.20891821297374377,0.02544098919955088
Sushant Singh,0.08424908424908426,0.0006312091772325593,0.7456513716324271,0.0593409394919725,0.00022450348120535923
Jouji Nakata,0.2087912087912088,0.001564301004445908,0.6592383531548579,0.11505577758793277,0.0007945374224595828
Wyatt Russell,0.31868131868131866,0.0023876173225753335,0.9209124955370369,0.17647228012639263,0.009755394461993182
Derrick O'Connor,0.0695970695970696,0.000521433668148636,0.8260908081145356,0.04702974626891521,0.0
Sonal Kaushal,0.13186813186813187,0.0009879795817553103,0.455314721822641,0.23583386305228837,0.002120896119083464
M. Ilavarasu,0.05128205128205128,0.0003842142817937318,0.6010848761912316,0.09026941998570605,0.012043686636213032
Jenna Ortega,0.13553113553113552,0.0010154234590262913,0.8436421333927178,0.14683791861471326,0.008963641647096853
Mai Selim,0.10256410256410256,0.0007684285635874636,0.5128630354309889,0.14390575626252639,0.004102790539744329
Jay Larson,0.040293040293040296,0.00030188264998078925,0.7916827208787476,0.03505392515650195,0.0
Gillian Jones,0.02564102564102564,0.0001921071408968659,0.7891882742772326,0.026418232014520357,0.0
Lee Tockar,0.11355311355311355,0.0008507601954004061,0.7492876612419725,0.11630439591814808,0.00024153562420474242
Kim Shaw,0.03296703296703297,0.0002469948954388276,0.7689058307909908,0.027979645118828146,0.0
Clifton Powell,0.04395604395604396,0.00032932652725177014,0.7420592898198534,0.040720126022641474,0.0
Devon Gearhart,0.040293040293040296,0.00030188264998078925,0.7859087726577288,0.03475996838673308,0.0
James Giblin,0.03663003663003663,0.0002744387727098084,0.6632309173669468,0.09028198126489578,0.0011574177190960826
Harsharan Singh,0.03296703296703297,0.0002469948954388276,0.6136541956254333,0.04042494313417059,0.0
Ashley Spillers,0.03296703296703297,0.0002469948954388276,0.7795010288065842,0.023728029617152042,0.0
Khairia Nazmi,0.014652014652014652,0.00010977550908392337,0.0004470683953168689,0.06486223777538995,0.0
Mofe Duncan,0.02564102564102564,0.0001921071408968659,0.5692390768436127,0.03533564904893829,0.0
Abhishek Duhan,0.03296703296703297,0.0002469948954388276,0.6765219623534401,0.027031756629562507,0.0
Christopher Rich,0.029304029304029304,0.00021955101816784674,0.6816497511878319,0.0407690161470344,0.0
Kamolned Ruengsri,0.03296703296703297,0.0002469948954388276,0.42300150040127005,0.05624563942649095,0.0
Youyi,0.03296703296703297,0.0002469948954388276,0.5397939282756409,0.05763618751830568,0.0
Kim Kold,0.03663003663003663,0.0002744387727098084,0.7889776898445837,0.035148013895720503,0.0
Samantha Spiro,0.03296703296703297,0.0002469948954388276,0.8022287809203646,0.024941320343397605,0.0
Luis Jaspe,0.03296703296703297,0.0002469948954388276,0.6235655389869914,0.033455692845562976,0.0
Vanessa Marshall,0.16483516483516483,0.001234974477194138,0.8562025030369804,0.10878285018749245,0.0036019760920408864
Juan Manuel Restrepo,0.10989010989010989,0.0008233163181294253,0.6225408383873137,0.11046909283053927,0.0009461387756655316
Vince Rillon,0.014652014652014652,0.00010977550908392337,0.47918667757631805,0.025558936860254643,0.0
Darshan Pandya,0.03296703296703297,0.0002469948954388276,0.6790723728433788,0.03534809879838342,0.0
Hans-Uwe Bauer,0.07692307692307693,0.0005763214226905977,0.7017458553301843,0.09134224004697027,0.002913702973421989
Alex Essoe,0.07326007326007326,0.0005488775454196168,0.7852724175233357,0.07019390013685964,0.0010146097990009217
Peter Friedman,0.03663003663003663,0.0002744387727098084,0.8288187275238265,0.025780612466912645,0.0
Lorena McGregor,0.03296703296703297,0.0002469948954388276,0.7918740610098635,0.03899577664828761,0.0
Laurie Holden,0.054945054945054944,0.00041165815906471265,0.8462805763431251,0.0501913692792314,0.000639552874797847
Janyse Jaud,0.08424908424908426,0.0006312091772325593,0.8165921215713745,0.047301830455125767,0.0004841279327227386
Jeong Hae-gyoon,0.06227106227106227,0.0004665459136066743,0.5308821468609864,0.09441056810316467,0.0007040566267648624
Samaira Rao,0.040293040293040296,0.00030188264998078925,0.7501268485861022,0.02919853210455903,0.0
Lisa Arrindell Anderson,0.01098901098901099,8.233163181294254e-05,0.7167444142913731,0.012592046873726172,0.0
James Cavlo,0.029304029304029304,0.00021955101816784674,0.6984829366382612,0.05239300453727465,0.0
Adam Neill,0.03296703296703297,0.0002469948954388276,0.7036194367701344,0.04117458195422768,0.0
Paulo Costanzo,0.05860805860805861,0.0004391020363356935,0.7698726701171689,0.05246223612294721,0.00041260897350312806
Raúl Valerio,0.054945054945054944,0.00041165815906471265,0.6599058272774284,0.055683288896856996,0.0
Carlos Ponce,0.2087912087912088,0.001564301004445908,0.8778912303570134,0.1786334702596617,0.062924839549995
Hays Wellford,0.02564102564102564,0.0001921071408968659,0.7841397153945666,0.0270232241301876,0.0
Meytal Gal,0.02564102564102564,0.0001921071408968659,0.5437013383086362,0.043003661274623156,0.0
Hege Schøyen,0.029304029304029304,0.00021955101816784674,0.6285444675456653,0.04039458249455573,0.0
Trieste Kelly Dunn,0.029304029304029304,0.00021955101816784674,0.0008941367906337378,0.06486223777538998,0.0
Shweta Pandit,0.02564102564102564,0.0001921071408968659,0.5067551750660468,0.05518334760389255,0.0
Danny Chan,0.0695970695970696,0.000521433668148636,0.7044126021220466,0.10064133614738026,0.005234288130756626
Arcelia Ramírez,0.2783882783882784,0.002085734672594544,0.7793106108332583,0.2893115615020697,0.04523687452259044
Jordan T. Wilson,0.01098901098901099,8.233163181294254e-05,0.0003353012964876517,0.06486223777538995,0.0
Blake Shelton,0.07326007326007326,0.0005488775454196168,0.8649257990867579,0.040682405936600524,0.0
Sarah Cooper,0.0695970695970696,0.000521433668148636,0.8644324015972618,0.03747068226328174,0.0
Boaz Konforty,0.040293040293040296,0.00030188264998078925,0.7106187168439871,0.0517768361655297,0.0
Anandito Dwis,0.018315018315018316,0.0001372193863549042,0.5080378845025563,0.03586175860512631,0.0
Divya Sripada,0.03663003663003663,0.0002744387727098084,0.5336162195948623,0.05442026105466557,0.0
Robert Culp,0.03663003663003663,0.0002744387727098084,0.8148302492992868,0.027392311333510177,0.0
Morgan Lam,0.02564102564102564,0.0001921071408968659,0.745243408393732,0.04363758328309485,0.0
Hale Appleman,0.04395604395604396,0.00032932652725177014,0.7427958702245642,0.043631415070242395,0.0
Hima Singh,0.018315018315018316,0.0001372193863549042,0.0005588354941460861,0.06486223777538995,0.0
Ethan Juan,0.054945054945054944,0.00041165815906471265,0.5828997855501168,0.08544972744472497,0.007757435266237597
Juan Castano,0.03663003663003663,0.0002744387727098084,0.73772417192549,0.04112847207448536,0.0
Ron Roggé,0.03296703296703297,0.0002469948954388276,0.6611799226619979,0.058684703160368015,0.0
Jennifer Oguzie,0.029304029304029304,0.00021955101816784674,0.6010222951567403,0.03058564789543943,0.0
Pelin Körmükçü,0.014652014652014652,0.00010977550908392337,0.5541294132704367,0.021618746490266846,0.0
Magdalena Czerwińska,0.03296703296703297,0.0002469948954388276,0.6418017121347683,0.05211374929551627,0.0
Teera Pratumtree,0.047619047619047616,0.000356770404522751,0.5096911446902618,0.05251817400953802,0.0
Christian Bouillette,0.029304029304029304,0.00021955101816784674,0.5219158325261005,0.05737539275787677,0.0
Shunsuke Daitoh,0.040293040293040296,0.00030188264998078925,0.6063006696774644,0.053626147924368435,0.0
Bruno Todeschini,0.02564102564102564,0.0001921071408968659,0.6442574946722857,0.029806006450606083,0.0
Jackie Earle Haley,0.08424908424908426,0.0006312091772325593,0.8776560701383508,0.05479588126223582,0.0005780393171634921
Kanta Sato,0.12454212454212454,0.0009330918272133486,0.6182767730550709,0.10737377609174416,0.0015025213992871224
George Buza,0.02564102564102564,0.0001921071408968659,0.7429096703027331,0.0331150076256067,0.0
Geraldine James,0.16117216117216118,0.001207530599923157,0.8890746811584634,0.14187951610108476,0.007588412269933318
Hugh Wilson,0.029304029304029304,0.00021955101816784674,0.48739968800759065,0.05122612677294369,0.0
Radhika Apte,0.3882783882783883,0.0029090509907239693,0.7959607101586299,0.3925438448906079,0.07437906409557432
Sydney McCallister,0.03296703296703297,0.0002469948954388276,0.7564174559794341,0.035371534472887864,0.0
Madeleine Coghlan,0.047619047619047616,0.000356770404522751,0.7716368034117309,0.038782713179049855,0.0
Keiyon Cook,0.03663003663003663,0.0002744387727098084,0.5748399639622551,0.05613710649522286,0.0
Brahmaji,0.007326007326007326,5.4887754541961686e-05,0.5116789491900288,0.021474117474815323,0.0
Masaki Terasoma,0.23076923076923078,0.001728964268071793,0.6893869171846299,0.12707336706020872,0.000877426765166223
Thorston Manderlay,0.03296703296703297,0.0002469948954388276,0.7973637822620957,0.030688530313965783,0.0
