Actor,Degree,DegreeCentrality,Betweenness,Closeness,PageRank,Degree_norm,Betweenness_norm,Closeness_norm,PageRank_norm
Natasha Leggero,33,0.03303303303303303,0.0008817726988344552,0.36228357817177237,0.001137248228052691,0.3235294117647059,0.009290691542645632,0.8679661640308937,0.30831534618839784
Gary Oldman,39,0.03903903903903904,0.0027206004035634068,0.37397458202317735,0.001255083056440806,0.38235294117647056,0.02866527756383873,0.8959757023538345,0.34512441524666765
Dee Bradley Baker,28,0.028028028028028028,0.001174754032771389,0.3547169784116129,0.0010367718738218217,0.27450980392156865,0.01237765398201226,0.8498379546272956,0.27692869156175703
Diedrich Bader,21,0.02102102102102102,0.0014179103762670625,0.3664616997950332,0.000736227582703323,0.20588235294117646,0.014939641427350499,0.8779761904761906,0.18304511131490545
Mahesh Manjrekar,17,0.017017017017017015,0.0001679853811723053,0.263100707545152,0.0006461050909286619,0.16666666666666666,0.001769957679806377,0.6303418803418804,0.15489278089770048
Julianne Moore,29,0.029029029029029027,0.0014148996137632245,0.369208788998894,0.001068206428532463,0.28431372549019607,0.014907918891862276,0.8845577211394303,0.28674817117561846
Samira Wiley,30,0.03003003003003003,0.00442235410589006,0.37726888129032904,0.000958801517218567,0.29411764705882354,0.04659559991422531,0.9038682497127538,0.2525724271196848
Cameron Diaz,40,0.04004004004004004,0.0016613286143047788,0.37213791048320705,0.0013189087723596664,0.39215686274509803,0.01750438829289991,0.8915753683415187,0.3650621977943937
Oscar Isaac,24,0.024024024024024024,0.0014375730159691441,0.35741982911794234,0.000840428262678676,0.23529411764705882,0.015146814455759848,0.8563134978229319,0.21559516529808165
Hiroki Touchi,48,0.04804804804804805,0.001018067857132939,0.280002572214056,0.0008398864204375439,0.47058823529411764,0.010726749016619434,0.6708357021034679,0.21542590542181803
Vipin Sharma,23,0.023023023023023025,7.003252942499726e-05,0.23938008482358425,0.0007368668281410376,0.22549019607843138,0.0007378892879071288,0.5735115431348725,0.18324479785736403
Sterling K. Brown,43,0.043043043043043044,0.006321096191584005,0.399290250931921,0.0012961137288170985,0.4215686274509804,0.06660146657412506,0.9566274827725983,0.3579415158752839
Rajkummar Rao,18,0.018018018018018018,7.706722786561861e-05,0.2389735684252909,0.0006354294003619847,0.17647058823529413,0.0008120095383908802,0.5725376031052888,0.1515579245000722
Craig Robinson,44,0.044044044044044044,0.0013857339097466561,0.3651034281130649,0.001299849862062658,0.43137254901960786,0.014600617974063155,0.8747220163083766,0.35910860364150643
Luis Tosar,7,0.007007007007007007,0.004731238303391521,0.263100707545152,0.0010040438962802027,0.06862745098039216,0.049850120954825675,0.6303418803418804,0.2667051744408337
Damián Alcázar,10,0.01001001001001001,0.0,0.279684568157027,0.0006338941740262533,0.09803921568627451,0.0,0.6700738216922204,0.15107835277255302
Seth Green,21,0.02102102102102102,0.0016805455540196874,0.3426257561909736,0.0007826498062059419,0.20588235294117646,0.0177068652572251,0.8208695652173913,0.19754641669397527
Soma Saito,45,0.04504504504504504,4.991771408117337e-05,0.25115987992071626,0.0008291583203467027,0.4411764705882353,0.0005259519654613721,0.6017338092809792,0.21207467741470332
Michael Stuhlbarg,28,0.028028028028028028,0.00128040972825748,0.37171662228266006,0.0008953457790800349,0.27450980392156865,0.01349088245663218,0.8905660377358491,0.2327502176826632
Natalie Dormer,25,0.025025025025025023,0.0007170725078520127,0.35067605875722646,0.0008945662494932644,0.24509803921568626,0.007555347872496488,0.8401566393734425,0.2325067093856265
Christopher Lee,16,0.016016016016016016,0.00045646988968876557,0.34334229663612725,0.00062170507790435,0.1568627450980392,0.0048095398612471585,0.8225862669919833,0.14727074099048093
Debi Derryberry,19,0.01901901901901902,0.00466645822795712,0.3334627789604093,0.001005840074275147,0.18627450980392157,0.04916757351401029,0.7989167230873393,0.2672662618609221
Kana Asumi,50,0.050050050050050046,0.0025570515198035217,0.29229942108280393,0.000903284951564335,0.49019607843137253,0.026942064503187636,0.7002967359050446,0.23523024461729394
Houko Kuwashima,46,0.04604604604604605,0.0016743173356338575,0.2745398687427673,0.0008748777312844571,0.45098039215686275,0.01764124238643372,0.6577480490523969,0.22635643924634324
Woody Harrelson,26,0.026026026026026026,0.002672300374906728,0.3601641861239668,0.0008972801975760726,0.2549019607843137,0.028156370145471954,0.8628884826325411,0.2333544884656079
Michael Madsen,32,0.03203203203203203,0.0013057792293008504,0.35885211258617455,0.0011848617056774192,0.3137254901960784,0.013758185140301488,0.859744990892532,0.3231887737646693
Michiko Neya,35,0.035035035035035036,0.0016636452513593782,0.2868517906374633,0.000638791105342533,0.3431372549019608,0.017528797259427218,0.687245195107746,0.15260804891978075
Bobby Moynihan,37,0.037037037037037035,0.0014057446472442638,0.37554290852041516,0.0011126559805709835,0.3627450980392157,0.014811458692852554,0.8997331300038124,0.3006332563662724
Kate Berlant,29,0.029029029029029027,0.0008414389240288846,0.3628173292998339,0.0009387826321398467,0.28431372549019607,0.008865719595833927,0.8692449355432781,0.24631895746718854
Octavia Spencer,31,0.031031031031031032,0.0008950384344230346,0.3565143138071115,0.0010326504499100994,0.30392156862745096,0.009430464363467481,0.8541440463264568,0.2756412472682472
Chris Pine,35,0.035035035035035036,0.0018804028704133737,0.37101659097892625,0.0014128892643962981,0.3431372549019608,0.01981263773306728,0.8888888888888891,0.39441968461579824
Alfre Woodard,15,0.015015015015015015,0.00031831935009699817,0.3432226651738847,0.0005443973293045331,0.14705882352941177,0.0033539333863656633,0.8222996515679443,0.12312146105452408
Rosamund Pike,25,0.025025025025025023,0.0042181504551536885,0.37284218359161586,0.0008176138197665201,0.24509803921568626,0.044444032811522406,0.8932626797880394,0.20846842343265026
Jonah Hill,32,0.03203203203203203,0.0009903328202915563,0.36893222810825804,0.0010041348127368774,0.3137254901960784,0.010434522150718729,0.8838951310861423,0.2667335747888297
Nikki Glaser,36,0.036036036036036036,0.0009281349519601555,0.3600325471670501,0.0012623045899189341,0.35294117647058826,0.009779181823170642,0.8625730994152047,0.347380267172106
Dylan Baker,31,0.031031031031031032,0.0018414625241613461,0.3548447583029716,0.001037322054851577,0.30392156862745096,0.01940234747791466,0.8501440922190202,0.2771005562964526
Jada Pinkett Smith,32,0.03203203203203203,0.001398846174660631,0.36402403882078677,0.0014842493460014222,0.3137254901960784,0.014738773769657895,0.8721359940872135,0.41671104115051627
Mithun Chakraborty,30,0.03003003003003003,0.0002340420665994911,0.2802415502273255,0.0009936472442297153,0.29411764705882354,0.002465955967624513,0.6714082503556188,0.26345748368135197
Shakti Kapoor,37,0.037037037037037035,0.000753701405759349,0.28519080748380116,0.0013352219076488518,0.3627450980392157,0.007941283831337066,0.6832657788071802,0.37015807081963154
Abhishek Bachchan,40,0.04004004004004004,0.0008774136941585751,0.28543872762939704,0.0013499985558906723,0.39215686274509803,0.009244763416349496,0.6838597507968706,0.3747739782981185
Bryce Papenbrook,37,0.037037037037037035,0.0017794829257907283,0.3164307899290231,0.0009549171826361419,0.3627450980392157,0.018749306925446185,0.7581111468037263,0.25135904443948964
Bill Nighy,32,0.03203203203203203,0.0011212348906455168,0.3578093167631853,0.0010087064991308834,0.3137254901960784,0.011813756004930709,0.8572466400290593,0.2681616714092572
Whoopi Goldberg,22,0.022022022022022022,0.0008134671148366049,0.36308479507889757,0.0007273692471703459,0.21568627450980393,0.008570998006654855,0.8698857353483229,0.18027795758934728
Kim Coates,18,0.018018018018018018,0.00026514634750027434,0.33642385554953863,0.0006863376960684871,0.17647058823529413,0.0027936824666269897,0.8060109289617486,0.16746058246574094
Adam Pally,33,0.03303303303303303,0.0021995054196662996,0.38150621574324134,0.0010878248846738017,0.3235294117647059,0.023174823202746258,0.9140201394268009,0.29287655543009933
Carlos Alazraqui,26,0.026026026026026026,0.001463714444343727,0.37397458202317735,0.0008525675636594017,0.2549019607843137,0.015422250458522744,0.8959757023538345,0.2193872221477501
Tim Blake Nelson,41,0.04104104104104104,0.0034060320631742317,0.38674874324658387,0.0013065444288253146,0.4019607843137255,0.03588724546035603,0.9265802905378877,0.36119984248534115
Richard Gere,49,0.04904904904904905,0.0015827842176269656,0.37712444450576155,0.001392746724036191,0.4803921568627451,0.016676814743728632,0.9035222052067382,0.388127587709762
Eric André,33,0.03303303303303303,0.0007146143192829572,0.35306417528639755,0.0010408751591861618,0.3235294117647059,0.007529447465533401,0.845878136200717,0.27821046976271735
Benedict Cumberbatch,38,0.03803803803803804,0.0012766869193254356,0.37241930020758,0.0013021177577815434,0.37254901960784315,0.013451657529952605,0.892249527410208,0.35981704554510435
Aubrey Plaza,44,0.044044044044044044,0.0018340760672351719,0.3856887427756653,0.0014859643166888756,0.43137254901960786,0.01932452096663252,0.9240407204385278,0.41724676115224163
Joe Cole,43,0.043043043043043044,0.001282583412131144,0.3536980427465167,0.0012353497999517378,0.4215686274509804,0.013513785214234141,0.8473967684021544,0.33896016982969956
John Kassir,18,0.018018018018018018,0.0008547875328396425,0.34430235898254075,0.0006305895253998861,0.17647058823529413,0.009006365600352012,0.8248864033554701,0.15004605153220482
Miguel Sandoval,24,0.024024024024024024,0.001599383902422005,0.35167763264871443,0.0008727417149768729,0.23529411764705882,0.016851715317697084,0.8425562299178865,0.22568919363779963
Bruce McGill,28,0.028028028028028028,0.0010222139904832262,0.3480738689219255,0.0009464606918260104,0.27450980392156865,0.010770434249903604,0.833922261484099,0.24871741837291192
Anna Kendrick,41,0.04104104104104104,0.002087196145555077,0.3693472249902697,0.0012698500108734511,0.4019607843137255,0.02199149010054766,0.8848893888263968,0.3497372945874109
Danielle Brooks,23,0.023023023023023025,0.00144597922750889,0.3536980427465167,0.0008153057505665955,0.22549019607843138,0.015235385488364101,0.8473967684021544,0.2077474321965833
Sam Rockwell,31,0.031031031031031032,0.0019252425300277343,0.3678301154029309,0.0009373079617922089,0.30392156862745096,0.020285085390955658,0.8812546676624347,0.24585830212948484
Kevin Spacey,27,0.02702702702702703,0.0009024345295273532,0.350800943393536,0.000899696828353761,0.2647058823529412,0.009508392426249561,0.8404558404558405,0.23410939200644632
Johnny Knoxville,45,0.04504504504504504,0.0012842253457788382,0.38614231636575813,0.0012986641105263432,0.4411764705882353,0.013531085249803832,0.9251274010192081,0.3587382003339003
Michael Shannon,33,0.03303303303303303,0.0013667081594752146,0.36755561531680936,0.0010514167898562168,0.3235294117647059,0.0144001554542176,0.8805970149253731,0.2815034487285183
Akio Otsuka,32,0.03203203203203203,9.442640910574867e-05,0.2628199170354987,0.0006210426480899496,0.3137254901960784,0.0009949124549226696,0.6296691568836713,0.14706381214679295
Mamiko Noto,51,0.05105105105105105,4.665187471504137e-05,0.25173755406313547,0.0009797711107232393,0.5,0.0004915418434212269,0.6031178124201381,0.25912287766131076
Chadwick Boseman,34,0.03403403403403403,0.0009108896177224187,0.3712962868635692,0.0011146304086889832,0.3333333333333333,0.009597478441829373,0.8895589898228421,0.3012500252956306
Anthony Hopkins,25,0.025025025025025023,0.0008956422196415022,0.34733746440375496,0.0008549131329105555,0.24509803921568626,0.009436826073497977,0.8321579689703809,0.22011992759424423
Anna Faris,46,0.04604604604604605,0.001079916637003205,0.38433439291808397,0.001395528013974821,0.45098039215686275,0.011378411215758933,0.9207959422551698,0.38899640293886306
Kevin Corrigan,32,0.03203203203203203,0.0010224420468803708,0.3605596812038979,0.001019137140567444,0.3137254901960784,0.010772837138587952,0.8638360175695462,0.2714199797227875
Chris Evans,40,0.04004004004004004,0.00233940601723406,0.3801810301231374,0.0012389979889101586,0.39215686274509803,0.024648868952123537,0.9108452335005789,0.3400997856898409
Vincent Tong,13,0.013013013013013013,0.0018022788012098181,0.32381625544018705,0.0011561098396252062,0.12745098039215685,0.01898949291356227,0.7758053911900066,0.31420730845812855
Jackie Chan,14,0.014014014014014014,0.0016249205096900193,0.3279124663944904,0.0008690469653796049,0.13725490196078433,0.017120778695919624,0.7856191744340879,0.22453503323429902
Forest Whitaker,31,0.031031031031031032,0.0015948579627062512,0.37018002594853405,0.0009695637678920426,0.30392156862745096,0.01680402830051538,0.8868846298384067,0.255934323035191
Jessica Brown Findlay,40,0.04004004004004004,0.00046544175271259915,0.3394379907129735,0.001154299174535334,0.39215686274509803,0.004904070812395324,0.8132322536181943,0.31364169558079674
Manolo Cardona,13,0.013013013013013013,0.0008785099788871856,0.2996802704743076,0.0007893021789985564,0.12745098039215685,0.009256314287985573,0.7179799209005172,0.19962447504798056
Olivia Colman,26,0.026026026026026026,0.001553307212366024,0.3602959213785842,0.0008667971471186646,0.2549019607843137,0.01636623383796647,0.8632040965618143,0.22383223834022287
Katrina Kaif,31,0.031031031031031032,0.00014327377431960767,0.23984637181617946,0.0010754339656445465,0.30392156862745096,0.0015095868188180343,0.5746286827367908,0.2890058985073343
Kaori Nazuka,46,0.04604604604604605,0.0012645377887012263,0.27324522858503447,0.0008190896794880228,0.45098039215686275,0.013323649682476678,0.6546463245492373,0.2089294503051992
Rishi Kapoor,18,0.018018018018018018,0.0003509742150576194,0.26825954494799814,0.0006926949845581531,0.17647058823529413,0.003697997427038391,0.6427015250544663,0.1694464628225121
Divya Dutta,31,0.031031031031031032,0.0011508653730274963,0.27763501946140057,0.0009198486394741258,0.30392156862745096,0.012125954003842048,0.665163472378805,0.24040438489883242
Daisuke Namikawa,49,0.04904904904904905,0.00020607307145482484,0.2645137081227307,0.001008611795481501,0.4803921568627451,0.002171264028318245,0.6337271750805585,0.2681320880236158
Omoni Oboli,13,0.013013013013013013,0.0004352485258742112,0.20616346777920658,0.0008862984552754983,0.12745098039215685,0.004585943524486112,0.49393051485977396,0.22992402808091972
Paul Bettany,31,0.031031031031031032,0.0011069104592253318,0.368242635158523,0.0010176971243048992,0.30392156862745096,0.011662828363346167,0.8822429906542056,0.2709701495768271
Steve Blum,30,0.03003003003003003,0.009647327198623943,0.3444227444227444,0.0009010597387308708,0.29411764705882354,0.10164789784472326,0.8251748251748251,0.23453513593018702
Atsuko Tanaka,43,0.043043043043043044,0.00017445925960578703,0.26401743474914213,0.0008342759217003864,0.4215686274509804,0.0018381689180195443,0.6325381935138035,0.21367330614117785
Matt Walsh,45,0.04504504504504504,0.0012176437759363564,0.38358607829012814,0.0012369912498170735,0.4411764705882353,0.012829556580738349,0.9190031152647975,0.3394729235059711
Sarah Paulson,35,0.035035035035035036,0.0010178078298143766,0.3595069522076822,0.0011301292096488492,0.3431372549019608,0.010724009270182947,0.8613138686131389,0.3060915177699356
Christopher Mintz-Plasse,46,0.04604604604604605,0.0006914015904643701,0.3756861361743132,0.0014433674650946777,0.45098039215686275,0.0072848693519201755,0.9000762776506485,0.4039404197806455
Steven Weber,20,0.02002002002002002,0.0006359100314534993,0.33022093498124344,0.0007482957343826868,0.19607843137254902,0.006700189242554134,0.791149849145156,0.18681494265125917
Chris O'Dowd,22,0.022022022022022022,0.0005147031016346066,0.343581809922933,0.0007308874559647668,0.21568627450980393,0.005423107065631526,0.8231600976630623,0.18137697043849157
Rikiya Koyama,37,0.037037037037037035,7.437841347719989e-05,0.24749976106760027,0.0008493631607590531,0.3627450980392157,0.0007836791703365664,0.592964824120603,0.2183862355187294
Will Arnett,39,0.03903903903903904,0.001640689045361972,0.3748284052698056,0.001212366821500185,0.38235294117647056,0.01728692196753709,0.8980213089802132,0.33178078108224446
Amanda Seyfried,23,0.023023023023023025,0.0017338678013601775,0.35561337510795993,0.0008184467388231719,0.22549019607843138,0.018268688676181005,0.8519855595667869,0.2087286094531642
Tatsuhisa Suzuki,40,0.04004004004004004,0.00013606905454244584,0.2638759842081567,0.0007799042846860964,0.39215686274509803,0.0014336751590566382,0.6321993035092419,0.1966887747505246
David Tennant,18,0.018018018018018018,0.007593819346187001,0.3581996541996542,0.0006014221503116075,0.17647058823529413,0.08001136037581473,0.8581818181818182,0.14093479012877075
Connie Britton,39,0.03903903903903904,0.001287324034329953,0.3557418017511914,0.0012387035823779792,0.38235294117647056,0.013563734207469667,0.8522932466594438,0.34000781941363517
Seann William Scott,48,0.04804804804804805,0.0012456977462629603,0.37944878622844724,0.0014633812096771955,0.47058823529411764,0.013125143850785982,0.9090909090909091,0.41019228365255633
Kelsey Grammer,31,0.031031031031031032,0.0014197387834478437,0.3759729194843699,0.0010022527930740345,0.30392156862745096,0.014958906218779686,0.900763358778626,0.2661456722757422
Ami Koshimizu,33,0.03303303303303303,8.030672024417952e-05,0.25699166424446884,0.0006613560624819464,0.3235294117647059,0.0008461420585786154,0.6157057135403079,0.15965685678926583
Nana Patekar,35,0.035035035035035036,0.0003218727823843167,0.24346244415448567,0.00114539780251488,0.3431372549019608,0.0033913736964850316,0.583292140385566,0.31086109818106145
David Schwimmer,43,0.043043043043043044,0.0021331538405091003,0.3826919382474938,0.0016651237867992452,0.4215686274509804,0.022475717802758467,0.9168609168609169,0.4732123309073445
Todd Haberkorn,29,0.029029029029029027,0.031061041293221257,0.3431031170494772,0.0006397586163657727,0.28431372549019607,0.32727091009978687,0.8220132358063392,0.15291027857934938
Danny Glover,23,0.023023023023023025,0.04363574030567385,0.34526780548512065,0.0008308324792670404,0.22549019607843138,0.45976270749919923,0.827199439186821,0.2125976486971009
Bob Saget,24,0.024024024024024024,0.00020611774075732868,0.3410834657372054,0.0007699470260666473,0.23529411764705882,0.002171734681029014,0.8171745152354571,0.19357834105984065
Chris Pratt,60,0.06006006006006006,0.0017522266088260566,0.39027299883084354,0.0016407107280553975,0.5882352941176471,0.01846212403370768,0.9350237717908083,0.46558621579759035
Nicole Kidman,17,0.017017017017017015,0.0004287015975849858,0.34334229663612725,0.0006626675083199879,0.16666666666666666,0.004516962605290707,0.8225862669919833,0.16006652429656387
Maaya Uchida,39,0.03903903903903904,0.00012338702676232836,0.26317099894444274,0.000773226396716394,0.38235294117647056,0.0013000525050596641,0.6305102858669517,0.1946027460033146
Miguel Ángel Silvestre,15,0.015015015015015015,0.003164366156260242,0.29804812376673195,0.0009687169968941299,0.14705882352941177,0.033340961820048955,0.7140695915279879,0.2556698099657948
Junya Enoki,38,0.03803803803803804,3.3427159476193085e-05,0.2507124074953039,0.0006478115358954479,0.37254901960784315,0.0003522012285599681,0.6006617459913464,0.155425837647439
Joe Pantoliano,18,0.018018018018018018,0.0033291642371928287,0.35561337510795993,0.000766785604014057,0.17647058823529413,0.03507733689583485,0.8519855595667869,0.19259078072434416
Leslie Bibb,49,0.04904904904904905,0.0015393877929520006,0.37901079224665224,0.0014687868064461789,0.4803921568627451,0.01621957355646837,0.908041554444017,0.41188087596004713
Matt Damon,29,0.029029029029029027,0.0017008978416544903,0.37270111579608367,0.0010219430955641328,0.28431372549019607,0.01792130467778336,0.8929247067726069,0.2722964997861708
Ritchie Montgomery,29,0.029029029029029027,0.0031632006224292467,0.3745433646574331,0.0009010519987262486,0.28431372549019607,0.03332868131360936,0.8973384030418251,0.23453271811901397
Mae Whitman,36,0.036036036036036036,0.0031951644043367224,0.37425875723748064,0.0012190241708284432,0.35294117647058826,0.033665463841160155,0.8966565349544072,0.3338603939990788
Thomas Haden Church,29,0.029029029029029027,0.0013441276914573144,0.37018002594853405,0.0009385122369853891,0.28431372549019607,0.014162239080167702,0.8868846298384067,0.2462344918295702
Kevin James,28,0.028028028028028028,0.0006439142142123576,0.35407945688319525,0.0010647652677949193,0.27450980392156865,0.006784524347464744,0.8483105679367363,0.2856732264842947
Kisho Taniyama,44,0.044044044044044044,0.001738376219625856,0.2872700638813208,0.0009159044250833589,0.43137254901960786,0.018316191080720197,0.6882473024205308,0.2391722970528505
Cherami Leigh,29,0.029029029029029027,0.0006139265244051073,0.2881102805057178,0.0007316297824298094,0.28431372549019607,0.006468562675659789,0.6902603100321733,0.18160885727949871
Jon Bernthal,17,0.017017017017017015,0.0009620490051186012,0.3459954510182821,0.000620951681410532,0.16666666666666666,0.010136513148207685,0.828942746750966,0.14703539611029096
Maxi Iglesias,8,0.008008008008008008,0.004121021609184519,0.26018199922056234,0.0008618125876675134,0.0784313725490196,0.043420646456982855,0.6233491811938722,0.22227516904609063
Jessica Alba,34,0.03403403403403403,0.0015285036321274986,0.3785738082432933,0.0011328532733956489,0.3333333333333333,0.016104893910506707,0.9069946195234435,0.3069424567660431
Keiji Fujiwara,50,0.050050050050050046,0.00014877574895392137,0.26394669052761227,0.0009933001580493923,0.49019607843137253,0.0015675577100357331,0.6323687031082529,0.26334906141473147
Catherine O'Hara,28,0.028028028028028028,0.0018256214038021796,0.35510059446613157,0.000914769979649841,0.27450980392156865,0.01923543942650699,0.8507570295602018,0.23881792066959937
Kevin Hart,31,0.031031031031031032,0.0029018467725673135,0.3632186759030417,0.0010162709004056267,0.30392156862745096,0.030574958040298982,0.8702064896755162,0.27052462786886516
Wyatt Russell,52,0.05205205205205205,0.002158479969218855,0.36659808301043884,0.0014068276299351245,0.5098039215686274,0.022742563499073054,0.8783029400818758,0.3925261602262823
Rob Corddry,32,0.03203203203203203,0.000994098649061144,0.35990100440228323,0.0011016682635938918,0.3137254901960784,0.010474200350720731,0.8622579466569238,0.2972009296209883
Rhys Darby,26,0.026026026026026026,0.0009494088165824059,0.3591137619573639,0.0008321839110809579,0.2549019607843137,0.010003331328351043,0.8603718556325192,0.21301980696428302
Steve Coogan,27,0.02702702702702703,0.007452860238461019,0.3791566778479789,0.0009080926209556973,0.2647058823529412,0.07852616176199995,0.9083910700538878,0.23673205725670401
Benicio Del Toro,39,0.03903903903903904,0.0011795347334207366,0.37944878622844724,0.0011721241822083793,0.38235294117647056,0.012428025257001296,0.9090909090909091,0.3192098450606792
John DiMaggio,30,0.03003003003003003,0.0014617210587807498,0.36241686867146766,0.0010621226595072164,0.29411764705882354,0.015401247392295286,0.8682855040470935,0.28484773242378125
Michael Chiklis,38,0.03803803803803804,0.0015154722401337106,0.3596382070277653,0.001154394836137389,0.37254901960784315,0.015967590222667857,0.8616283315078496,0.31367157821027425
André Holland,33,0.03303303303303303,0.0007271897032485032,0.3457525619687782,0.0010484557332093858,0.3235294117647059,0.007661946479858355,0.8283608283608284,0.2805784782415274
Irrfan Khan,26,0.026026026026026026,0.0005129655542675276,0.2686253201660892,0.0009359273515479917,0.2549019607843137,0.00540479960765556,0.6435778565584946,0.2454270291474887
Deon Cole,31,0.031031031031031032,0.0024103914129530763,0.3711563862279763,0.0010311562328941923,0.30392156862745096,0.02539679800065244,0.8892238131122834,0.27517448597127814
Ben Schwartz,31,0.031031031031031032,0.0010984435840400702,0.35407945688319525,0.000977822273411749,0.30392156862745096,0.011573618155567763,0.8483105679367363,0.2585141027501639
Eddie Marsan,19,0.01901901901901902,0.0005137210912859733,0.339321064088546,0.000763299630973041,0.18627450980392157,0.005412760232198265,0.8129521184981054,0.19150183763207446
Jenny Slate,34,0.03403403403403403,0.0009310403490056972,0.3664616997950332,0.0011188773474804668,0.3333333333333333,0.009809794188233342,0.8779761904761906,0.3025766777412647
Nicholas Hoult,24,0.024024024024024024,0.001159985646936503,0.35433419030541335,0.0008093439281294955,0.23529411764705882,0.012222048668357088,0.8489208633093526,0.20588508693922394
Tomoaki Maeno,51,0.05105105105105105,0.00038868842634967235,0.26572674643891264,0.0010071299259130327,0.5,0.004095368659275203,0.6366333962773133,0.2676691838039785
Alan Cumming,32,0.03203203203203203,0.0023569925474616993,0.36755561531680936,0.0012368362879878578,0.3137254901960784,0.024834167303803494,0.8805970149253731,0.33942451675941726
Eddie Izzard,33,0.03303303303303303,0.0011098810340663414,0.3744010068601479,0.0010120965430351968,0.3235294117647059,0.01169412746637878,0.8969973394146712,0.26922064829997266
Brian Drummond,13,0.013013013013013013,0.002779012493440312,0.31582207407792534,0.0008450786382024726,0.12745098039215685,0.029280729493939263,0.7566527733247836,0.21704784271225425
Stephen Root,26,0.026026026026026026,0.0010065402720920494,0.37270111579608367,0.0008725840520401905,0.2549019607843137,0.010605290009113207,0.8929247067726069,0.2256399431232985
Heather Graham,21,0.02102102102102102,0.00045343371027366285,0.3441820576691296,0.0007153163095054013,0.20588235294117646,0.004777549523543196,0.8245981830887491,0.17651287878427036
Stephen Lang,16,0.016016016016016016,0.0007690487022325537,0.3378083158604421,0.0005980492094197175,0.1568627450980392,0.008102988767013292,0.8093278463648834,0.13988115585172908
Missi Pyle,16,0.016016016016016016,0.0008488432358672009,0.3464822543260813,0.0005914633449333382,0.1568627450980392,0.008943734233241376,0.8301090397467465,0.13782387326385886
Zach Galifianakis,40,0.04004004004004004,0.0015958356267335558,0.3696244086487989,0.001221862921584124,0.39215686274509803,0.0168143293394589,0.8855534709193246,0.33474715875305205
Patrick Wilson,16,0.016016016016016016,0.0004612300944213158,0.34551001369661494,0.0006165701737854386,0.1568627450980392,0.004859695183484312,0.8277797264117854,0.1456667072518476
Toby Kebbell,40,0.04004004004004004,0.00038995363304796156,0.34037631273291263,0.0011088579815024425,0.39215686274509803,0.004108699356842764,0.8154803040774016,0.29944684304595337
Mary Steenburgen,29,0.029029029029029027,0.0006621658203497175,0.3578093167631853,0.0009524345323933966,0.28431372549019607,0.006976830191141021,0.8572466400290593,0.2505835178359989
Anika Noni Rose,22,0.022022022022022022,0.0013212565538057793,0.3649681545198403,0.0007343324900248097,0.21568627450980393,0.013921260100629468,0.8743979251574657,0.18245312507255732
Shahid Kapoor,26,0.026026026026026026,0.0004490920944651097,0.28363059287332254,0.0008756841424025401,0.2549019607843137,0.004731804612947461,0.6795277857759863,0.22660834475629235
Maria Bello,31,0.031031031031031032,0.0015595989474862782,0.37901079224665224,0.0009630728856231615,0.30392156862745096,0.016432525945158698,0.908041554444017,0.25390671085165734
J.K. Simmons,32,0.03203203203203203,0.0028722683812837995,0.3774134287544249,0.001001542105627234,0.3137254901960784,0.030263308892955174,0.9042145593869731,0.2659236687843639
Snoop Dogg,38,0.03803803803803804,0.0012244576891358694,0.3748284052698056,0.0011287524119767108,0.37254901960784315,0.012901350554195131,0.8980213089802132,0.30566143575355514
Sigourney Weaver,28,0.028028028028028028,0.0009003572634704035,0.3707373161644897,0.0008582292801723541,0.27450980392156865,0.00948650556332827,0.8882197967632669,0.2211558207612873
Richard Jenkins,39,0.03903903903903904,0.001760425415616032,0.37988779369419556,0.0011746653862225193,0.38235294117647056,0.018548509771215877,0.9101426918627074,0.32000366260450025
Method Man,12,0.012012012012012012,0.0005987174336885069,0.3147121562457026,0.0005477785405670896,0.11764705882352941,0.006308313928245828,0.7539936102236422,0.1241776788176977
Eddie Murphy,23,0.023023023023023025,0.0005940857564038441,0.3557418017511914,0.0008130378419989358,0.22549019607843138,0.006259512819940071,0.8522932466594438,0.2070389862793043
Courtney B. Vance,31,0.031031031031031032,0.0008202524812830948,0.3616185936303411,0.0010214369479136702,0.30392156862745096,0.008642491200696226,0.8663729809104259,0.2721383901332404
Maurice LaMarche,19,0.01901901901901902,0.00038293541770326926,0.3469704293938179,0.0006967700686858693,0.18627450980392157,0.004034752778508476,0.8312786192321239,0.17071943156297062
Jason Sudeikis,50,0.050050050050050046,0.0010547767822301755,0.382098157117552,0.0014246174326546072,0.49019607843137253,0.011113528172280883,0.9154383242823895,0.39808331243494527
Lacey Chabert,15,0.015015015015015015,0.0006078502650217403,0.3445432140780165,0.0005871262548939875,0.14705882352941177,0.006404540902544576,0.8254634487583072,0.13646905950502208
Ryo Hirohashi,43,0.043043043043043044,3.307602296881994e-05,0.2512239349780793,0.0008486491504189977,0.4215686274509804,0.0003485015211595485,0.6018872736546799,0.21816319402688072
Sacha Baron Cohen,35,0.035035035035035036,0.0012878903227266723,0.3744010068601479,0.001259877113584042,0.3431372549019608,0.013569700836766596,0.8969973394146712,0.3466219757121817
Evan Peters,26,0.026026026026026026,0.0005323558690414013,0.3352787777566539,0.0008564276963016438,0.2549019607843137,0.005609103317349668,0.8032675289312458,0.22059304466173868
Satomi Sato,43,0.043043043043043044,0.0007008330638944016,0.2723386920235137,0.0008322627111710637,0.4215686274509804,0.007384242932602481,0.6524744263201547,0.21304442241964697
