Actor,Degree,DegreeCentrality,Betweenness,Closeness,PageRank,Degree_norm,Betweenness_norm,Closeness_norm,PageRank_norm,Community_Louvain
Daveed Diggs,29,0.029029029029029,0.0009035507159827,0.3592447297771878,0.0009302251662078,0.284313725490196,0.009520152990026,0.8606856309263312,0.2436457889416951,5
Sarah Jessica Parker,23,0.023023023023023,0.0006758159817727,0.3467261700278244,0.0007913301654007,0.2254901960784313,0.0071206534683372,0.8306934178106301,0.2002579744347937,5
Sarah Gadon,11,0.011011011011011,0.0001630555714036,0.316024718976275,0.0004644935611733,0.1078431372549019,0.0017180153345904,0.7571382739813924,0.0981612403847096,5
Hugo Silva,6,0.006006006006006,0.0001812571607037,0.2075535290874524,0.0007499518520085,0.0588235294117647,0.0019097941819025,0.4972608512431521,0.187332278220836,7
Toby Huss,11,0.011011011011011,0.0001530325404192,0.3201329376175005,0.0004528724425629,0.1078431372549019,0.0016124088791837,0.7669808254793631,0.0945310525759247,5
Kazuhiro Yamaji,47,0.047047047047047,4.957852598041594e-05,0.252447219130971,0.0011693851786015,0.4607843137254901,0.0005223781510041,0.6048180420297283,0.3183542391732319,1
Cezmi Baskın,1,0.001001001001001,0.0,0.1948662807218692,0.0006208803585081,0.0098039215686274,0.0,0.466864490603363,0.1470131163677605,6
Sam Worthington,15,0.015015015015015,0.0003178912653874,0.338621192522877,0.0005509175842613,0.1470588235294117,0.0033494229235266,0.8112753523547611,0.125158248634785,5
Paulina García,13,0.013013013013013,0.0014209133401038,0.3178602933362533,0.0007196820944008,0.1274509803921568,0.0149712817931254,0.7615359793481769,0.1778766561997439,7
Kathryn Bernardo,1,0.001001001001001,0.0,0.001001001001001,0.0010017028949213,0.0098039215686274,0.0,0.0023982180020811,0.265973895905772,-1
Hideyuki Tanaka,36,0.036036036036036,2.755625943410272e-05,0.2507762344829555,0.0006640034286128,0.3529411764705882,0.0002903431993412,0.6008146639511203,0.1604838370977896,1
Brijendra Kala,21,0.021021021021021,5.629239217729258e-05,0.226291993808649,0.0007134501304708,0.2058823529411764,0.0005931179913011,0.542154835745463,0.1759299245431601,0
B.J. Novak,24,0.024024024024024,0.0011147757761477,0.3551005944661315,0.0008047287223281,0.2352941176470588,0.0117457003251428,0.8507570295602018,0.2044433957908401,5
Bob Odenkirk,22,0.022022022022022,0.000609589804167,0.3433422966361272,0.0008186041674092,0.2156862745098039,0.0064228693466515,0.8225862669919833,0.2087777867615584,4
Camryn Manheim,17,0.017017017017017,0.0005546127345882,0.3255284365661101,0.0006895379109369,0.1666666666666666,0.0058436100930477,0.7799074686054197,0.1684602608435665,4
Crispin Glover,28,0.028028028028028,0.0010706039093475,0.3644280610614314,0.0009781260170378,0.2745098039215686,0.0112802887855867,0.8731039585645579,0.2586089857339435,5
Neha Dhupia,32,0.032032032032032,0.0010296821871092,0.2797640014339815,0.0009952659981861,0.3137254901960784,0.0108491220016604,0.6702641295086623,0.2639631476432315,0
Yoko Soumi,47,0.047047047047047,5.4335369625598176e-05,0.2514804822693513,0.0007883708241415,0.4607843137254901,0.0005724980595502,0.6025019147306613,0.1993335397980264,1
Ed Begley Jr.,35,0.035035035035035,0.000801651505595,0.3548447583029716,0.0010397592869896,0.3431372549019608,0.0084465042669449,0.8501440922190202,0.2778618952597281,5
Christian Bale,23,0.023023023023023,0.000789014867962,0.3589828895951345,0.000801354497772,0.2254901960784313,0.0083133598607512,0.8600583090379009,0.2033893605246513,5
Taye Diggs,24,0.024024024024024,0.0005511610567896,0.3562564372690955,0.0007958191734548,0.2352941176470588,0.0058072419068085,0.8535262206148282,0.2016602441179101,5
Willa Fitzgerald,13,0.013013013013013,0.00017788604925,0.3151148589408346,0.0005554446501692,0.1274509803921568,0.0018742748732257,0.7549584133077415,0.1265724067739033,4
Wendy Crewson,8,0.008008008008008,3.233432709315133e-05,0.3115272134879978,0.0004280611720049,0.0784313725490196,0.000340686732146,0.7463630613535738,0.0867805446498335,5
Vivica A. Fox,13,0.013013013013013,0.00034448377294,0.3262832226065084,0.0005526563545434,0.1274509803921568,0.0036296116675682,0.7817157999337528,0.1257014031186179,4
Selma Blair,24,0.024024024024024,0.0007224265849216,0.3525587147634391,0.0007943424574438,0.2352941176470588,0.0076117604588869,0.8446671438797422,0.2011989497589403,5
Kevin Costner,29,0.029029029029029,0.000916986517339,0.3490606127034192,0.0009639652177742,0.284313725490196,0.0096617176882697,0.8362863217576187,0.2541854562465623,5
Álvaro Cervantes,7,0.007007007007007,0.0012568876705356,0.2111120979530752,0.0010224018253918,0.0686274509803921,0.0132430451363899,0.5057865409344192,0.2724397971299013,7
Kat Graham,11,0.011011011011011,0.0001846403209435,0.3200289308151556,0.000467292693312,0.1078431372549019,0.0019454404411582,0.7667316439246264,0.0990356291338431,5
Raj Babbar,21,0.021021021021021,0.0003037385455098,0.2669509618019103,0.0006768933369972,0.2058823529411764,0.0032003044998716,0.6395663956639566,0.16451036757581,0
Kristen Schaal,29,0.029029029029029,0.0007358270721095,0.3653742763535048,0.0009263866800202,0.284313725490196,0.0077529530736596,0.8753709198813056,0.2424467283151314,5
Eugenio Derbez,21,0.021021021021021,0.0021696121991406,0.3504265560473316,0.0007525477389946,0.2058823529411764,0.0228598568951174,0.8395588758448952,0.1881431775503979,5
Anjelica Huston,39,0.039039039039039,0.0027675378213849,0.3899639940811754,0.0012299964108406,0.3823529411764705,0.0291598279977141,0.934283452098179,0.3372878860730228,4
Jonathan Pryce,16,0.016016016016016,0.0005135019562151,0.3349367728830497,0.0005971178874903,0.1568627450980392,0.0054104513419912,0.8024481468888134,0.1395902308876657,5
Ginnifer Goodwin,25,0.025025025025025,0.0034618585141657,0.3579393346835207,0.0008641655325792,0.2450980392156862,0.0364754541186284,0.8575581395348837,0.2230101784905167,4
Lynn Collins,18,0.018018018018018,0.0005034790539485,0.3382723382723383,0.00066421504018,0.1764705882352941,0.0053048462428042,0.8104395604395606,0.1605499400055343,5
James McAvoy,30,0.03003003003003,0.0010021040088693,0.3453888671279975,0.0009522533704056,0.2941176470588235,0.0105585478574697,0.8274894810659186,0.2505269267227608,6
Courteney Cox,22,0.022022022022022,0.0005359758591006,0.3389707670506019,0.0007723390099318,0.2156862745098039,0.0056472449053938,0.8121128699242947,0.1943255454346719,5
Kunal Kapoor,18,0.018018018018018,0.0002691008279145,0.2808808237949954,0.0006042115040408,0.1764705882352941,0.0028353483718979,0.6729398346164813,0.1418061243128288,0
Daiki Yamashita,44,0.044044044044044,3.9415073388227496e-05,0.2523178916621539,0.0008420626368615,0.4313725490196078,0.0004152921602866,0.6045081967213115,0.2161057086831481,1
Josh Lucas,25,0.025025025025025,0.000974031580364,0.3596382070277653,0.0008292514633209,0.2450980392156862,0.0102627661050516,0.8616283315078496,0.2121037732789659,5
Kenan Thompson,26,0.026026026026026,0.0005334047325471,0.3571606414246008,0.0008015156964854,0.2549019607843137,0.0056201545409989,0.8556925308194344,0.2034397155398641,5
Cedric the Entertainer,22,0.022022022022022,0.0003168844578964,0.3453888671279975,0.0010841818090431,0.2156862745098039,0.0033388148179979,0.8274894810659186,0.2917385368636993,5
Jeremy Renner,38,0.038038038038038,0.0017465672259152,0.3793026757986327,0.0011331617932146,0.3725490196078431,0.0184024946291961,0.9087408548324992,0.3070388317298609,5
Gillian Jacobs,14,0.014014014014014,0.0001770213088543,0.3399065041577119,0.0005379143657186,0.1372549019607843,0.0018651636404879,0.8143547273982057,0.1210963224974517,5
Tommy Lee Jones,24,0.024024024024024,0.0007327804090584,0.34868992886692,0.0008224096715514,0.2352941176470588,0.0077208522763917,0.8353982300884956,0.2099665445056815,5
Marcia Gay Harden,19,0.019019019019019,0.0004359421702295,0.3414381452509702,0.0006633499121633,0.1862745098039215,0.0045932520244593,0.8180242634315424,0.1602796925978056,5
Dakota Fanning,19,0.019019019019019,0.0015191749902365,0.3420309198086976,0.000824985138981,0.1862745098039215,0.0160066038019165,0.8194444444444444,0.2107710652044301,5
Bill Murray,27,0.027027027027027,0.0005828003053328,0.3529376743278571,0.0008881446711147,0.2647058823529412,0.0061406050277633,0.8455750627015408,0.2305007462486462,5
Taraji P. Henson,23,0.023023023023023,0.0008077588190455,0.3525587147634391,0.0007722967443256,0.2254901960784313,0.0085108532374879,0.8446671438797422,0.1943123425672461,5
Ming-Na Wen,13,0.013013013013013,0.001310225991789,0.3382723382723383,0.0004933623697573,0.1274509803921568,0.0138050379161874,0.8104395604395606,0.1071792360260093,5
Kyle Breitkopf,2,0.002002002002002,0.0,0.2835489490642052,0.0002081368743418,0.0196078431372549,0.0,0.6793321819228555,0.018080918478098,5
Ólafur Darri Ólafsson,36,0.036036036036036,0.0010990570454531,0.3703191913718229,0.0010687546117166,0.3529411764705882,0.0115800818176536,0.8872180451127819,0.2869194118262748,5
Lili Taylor,16,0.016016016016016,0.0005920516486356,0.3312202585908033,0.0006439951186914,0.1568627450980392,0.0062380806891156,0.7935440484196369,0.1542336708972546,5
Manu Rishi Chadha,16,0.016016016016016,2.9223929933494854e-05,0.2258768743519947,0.0005656294404266,0.1568627450980392,0.0003079144081404,0.5411602843384545,0.1297539164604295,0
Sonam Kapoor,26,0.026026026026026,0.000894445041304,0.2772443143960172,0.0008244323409617,0.2549019607843137,0.0094242121485382,0.6642274134534197,0.210598382978444,0
Daniel Rigby,42,0.042042042042042,0.0006305786742036,0.3491843491843492,0.0012472425563146,0.4117647058823529,0.0066440160408014,0.8365827720666431,0.342675211437051,6
Alexx Ekubo,9,0.009009009009009,0.0002630577669544,0.2059910182034816,0.0007722253243413,0.088235294117647,0.0027716763899601,0.493517356754496,0.1942900324984178,3
Ludacris,24,0.024024024024024,0.0007204471525564,0.3500529669683899,0.0008136931550136,0.2352941176470588,0.0075909044088425,0.8386638237384507,0.2072436919876465,5
Jude Law,26,0.026026026026026,0.000857272665912,0.3551005944661315,0.0008738530737929,0.2549019607843137,0.00903254990482,0.8507570295602018,0.2260363582576962,5
Ashton Kutcher,31,0.031031031031031,0.0010439108793119,0.3681050258030826,0.0010210315169051,0.3039215686274509,0.0109990408985437,0.8819133034379671,0.2720117421956576,5
Cody Cameron,30,0.03003003003003,0.0006902464150883,0.3440618403943587,0.0009596939743837,0.2941176470588235,0.0072726979860901,0.8243101641634648,0.2528512115662921,6
Vivek Oberoi,26,0.026026026026026,0.0002686216741176,0.2637346851536945,0.0009924594766546,0.2549019607843137,0.0028302998257882,0.6318607764390897,0.263086450606558,0
Maggie Smith,18,0.018018018018018,0.0004752233797954,0.3294478424913208,0.0007079791407238,0.1764705882352941,0.0050071337447498,0.7892976588628764,0.1742209048741145,6
Macarena García,5,0.005005005005005,4.7490019068484646e-05,0.2113839161049461,0.0006360973386169,0.0490196078431372,0.0005003728501719,0.5064377682403434,0.1517665740622455,7
Scott Adkins,7,0.007007007007007,0.0009618916261194,0.3080203405406658,0.0004676163397653,0.0686274509803921,0.0101348549433914,0.7379612257661039,0.0991367293332558,4
Christopher Walken,24,0.024024024024024,0.0010460409085466,0.3681050258030826,0.0008236351453054,0.2352941176470588,0.011021483694315,0.8819133034379671,0.2103493561807781,5
Shannon Chan-Kent,12,0.012012012012012,0.0001355700196099,0.2740052987619051,0.0007331542828714,0.1176470588235294,0.0014284171377626,0.6564673157162726,0.1820850784681263,4
Danai Gurira,33,0.033033033033033,0.0027341709799148,0.388273176605853,0.0009985460487008,0.3235294117647059,0.0288082623025399,0.9302325581395348,0.2649877649619186,5
Diego Luna,21,0.021021021021021,0.0014138758630391,0.3599010044022832,0.0008709084360916,0.2058823529411764,0.0148971322660042,0.8622579466569238,0.2251165166965799,4
Robert Pattinson,18,0.018018018018018,0.000459953480363,0.3253134243887216,0.0009880550747995,0.1764705882352941,0.0048462442936459,0.7793923381770146,0.2617106100824802,5
Hugh Laurie,28,0.028028028028028,0.0006843631727816,0.3496801736063362,0.0009313306146498,0.2745098039215686,0.0072107099140913,0.837770678026269,0.243991107287695,6
Fred Melamed,29,0.029029029029029,0.0005180537370542,0.3452678054851206,0.0008725423724078,0.284313725490196,0.0054584106310484,0.827199439186821,0.2256269233015294,5
Sora Amamiya,40,0.04004004004004,5.8480469538573125e-05,0.252059633840596,0.0008555499080267,0.392156862745098,0.0006161724041469,0.6038894575230297,0.2203188424613388,1
Laura Dern,23,0.023023023023023,0.0013678424048873,0.3554850411580834,0.0007800446474128,0.2254901960784313,0.0144121062940113,0.8516780945507036,0.1967326210510904,5
Jason Bateman,36,0.036036036036036,0.001618424815137,0.3703191913718229,0.0011018645875811,0.3529411764705882,0.0170523375947979,0.8872180451127819,0.2972622570171733,5
Dave Bautista,26,0.026026026026026,0.0009485056315595,0.3601641861239668,0.0008432622226508,0.2549019607843137,0.0099938150284422,0.8628884826325411,0.2164804335141973,5
T.I.,25,0.025025025025025,0.0008418124718326,0.3641586133268203,0.0008120043036558,0.2450980392156862,0.0088696554371515,0.8724584103512015,0.2067161311034095,5
Rafe Spall,37,0.037037037037037,0.0001890002675295,0.3347091569993371,0.0010431905093294,0.3627450980392157,0.0019913784917766,0.8019028202514442,0.2789337354090827,6
Jon Favreau,31,0.031031031031031,0.0010497762545211,0.3671446325192132,0.0009564449138526,0.3039215686274509,0.011060840716028,0.8796123742079761,0.25183627485278,5
Robbie Coltrane,28,0.028028028028028,0.0011852195565569,0.3409654029245583,0.0009857482683331,0.2745098039215686,0.0124879227093754,0.8168916580131533,0.2609900132972244,6
Aya Hirano,31,0.031031031031031,0.001215825797782,0.2808808237949954,0.0006206379696251,0.3039215686274509,0.0128104016734867,0.6729398346164813,0.146937399287696,1
Toru Okawa,35,0.035035035035035,0.0001192512291985,0.2628900584598476,0.0006558396222101,0.3431372549019608,0.0012564761735422,0.62983720309581,0.1579336393526308,1
Kana Ueda,25,0.025025025025025,0.0008487755391796,0.2856042473322844,0.0005181228151515,0.2450980392156862,0.0089430209552692,0.6842563061757031,0.1149138672627664,1
Melanie Lynskey,20,0.02002002002002,0.000338794798083,0.3429836521758527,0.0006697675378879,0.196078431372549,0.00356967047109,0.8217270194986073,0.1622844210106106,5
Vanessa Hudgens,16,0.016016016016016,0.0002170532513549,0.3416750083416751,0.0005636017584609,0.1568627450980392,0.0022869553676734,0.8185917447103713,0.1291205121730619,5
Jill Talley,16,0.016016016016016,0.0002349440509914,0.3417935631676089,0.0006311480866745,0.1568627450980392,0.0024754596172303,0.8188757807078417,0.1502205340753837,4
Nana Mizuki,28,0.028028028028028,0.0001212009073166,0.2629602373329015,0.000635549102116,0.2745098039215686,0.0012770187215548,0.6300053390282969,0.1515953167566173,1
Michiel Huisman,18,0.018018018018018,0.0009588036638011,0.3525587147634391,0.0006907537115518,0.1764705882352941,0.0101023190013813,0.8446671438797422,0.1688400508378117,6
James Hong,18,0.018018018018018,0.0005305926749834,0.351928920703483,0.000974890264084,0.1764705882352941,0.0055905256361132,0.8431582708110039,0.2575982060216613,4
Vanessa Redgrave,14,0.014014014014014,0.0007210675613622,0.3339149318810336,0.0005431039216149,0.1372549019607843,0.0075974412712934,0.8,0.1227174282773131,6
Martin Short,29,0.029029029029029,0.0015279835530756,0.3613532828499813,0.000904373092866,0.284313725490196,0.0160994141603908,0.8657373440939106,0.2355701565844727,5
Sunil Shetty,29,0.029029029029029,0.000132470842948,0.2640174347491421,0.0010800167875505,0.284313725490196,0.001395763037177,0.6325381935138035,0.290437473622498,0
Bill Smitrovich,18,0.018018018018018,0.0008919657259982,0.3506760587572264,0.0006730718404357,0.1764705882352941,0.0093980891422648,0.8401566393734425,0.1633166141434534,5
Boyd Holbrook,13,0.013013013013013,0.0020762534143329,0.3024406045591186,0.0007756103905651,0.1274509803921568,0.0218761933346659,0.7245931839115752,0.195347454468668,7
Oliver Platt,28,0.028028028028028,0.0031311312957293,0.373690838030747,0.0009195168950564,0.2745098039215686,0.032990786726101,0.8952959028831564,0.2403007550692856,5
Thomas Jane,17,0.017017017017017,0.0004409269361544,0.330886479358095,0.0006310218144182,0.1666666666666666,0.0046457734085779,0.7927443735303997,0.1501810893350957,5
Keith Silverstein,21,0.021021021021021,0.0012201117368488,0.2903180221187884,0.0007179578225187,0.2058823529411764,0.0128555599528178,0.6955496610669025,0.1773380307045941,1
Supriya Pathak,16,0.016016016016016,2.899189572986721e-05,0.2259286809745525,0.0005977438552232,0.1568627450980392,0.0003054696077784,0.5412844036697249,0.1397857697603765,0
Kenyu Horiuchi,27,0.027027027027027,1.3705826426365789e-05,0.2497588866757223,0.0007664983149122,0.2647058823529412,0.0001444097847809,0.5983772819472617,0.1925010377804762,1
Ireti Doyle,12,0.012012012012012,5.517479354041367e-06,0.1713128780954868,0.0008790108164055,0.1176470588235294,5.813425482448264e-05,0.4104347826086956,0.2276475262511591,3
Laverne Cox,22,0.022022022022022,0.0005579528293625,0.3501774081226623,0.0007736891569113,0.2156862745098039,0.0058788025982267,0.8389619623178103,0.1947473023471962,5
Jake Johnson,23,0.023023023023023,0.0007040449786443,0.3498043498043498,0.0007673294104374,0.2254901960784313,0.0074180848844367,0.8380681818181819,0.1927606541689561,5
Pamela Reed,11,0.011011011011011,0.0002688096719197,0.3085026774347162,0.0004793592416551,0.1078431372549019,0.0028322806419242,0.7391168180394613,0.1028049596223901,5
Jason Mantzoukas,34,0.034034034034034,0.0013168390060621,0.369208788998894,0.0011830623669793,0.3333333333333333,0.0138747151423703,0.8845577211394303,0.3226266990088182,5
Paul Reiser,17,0.017017017017017,0.0003496694126118,0.3548447583029716,0.000755453656248,0.1666666666666666,0.0036842495336601,0.8501440922190202,0.1890509236753875,5
Ayako Kawasumi,41,0.041041041041041,0.000140997903743,0.2638759842081567,0.0008038616126592,0.4019607843137255,0.0014856073833633,0.6321993035092419,0.2041725293575197,1
Doug Jones,9,0.009009009009009,8.74153043523881e-05,0.3190959018623417,0.0003935882808288,0.088235294117647,0.0009210407964751,0.7644962747003563,0.0760119539937792,5
Lily Collins,16,0.016016016016016,0.0005077553128469,0.3334627789604093,0.0006204515897773,0.1568627450980392,0.0053499025282098,0.7989167230873393,0.1468791782270535,5
Jeremy Lindsay Taylor,2,0.002002002002002,0.0,0.2426229184849875,0.0003305971995294,0.0196078431372549,0.0,0.58128078817734,0.056334893371524,4
Marsha Stephanie Blake,16,0.016016016016016,0.0002547264937822,0.3154175629359748,0.0006846625002105,0.1568627450980392,0.002683894936415,0.755683637528018,0.1669372872663035,5
Christina Ricci,15,0.015015015015015,0.0002103401020627,0.3525587147634391,0.000519679063971,0.1470588235294117,0.0022162230809561,0.8446671438797422,0.1154000059626153,5
Nobunaga Shimazaki,39,0.039039039039039,5.6638013779757394e-05,0.2519307030815982,0.0008520630813033,0.3823529411764705,0.000596759591572,0.6035805626598465,0.2192296326970164,1
Ron Funches,26,0.026026026026026,0.0010693265376209,0.3634867339664387,0.0008482861662355,0.2549019607843137,0.0112668299126675,0.8708487084870848,0.2180498055655912,5
Rupert Everett,37,0.037037037037037,0.0002571725377273,0.3407295223275853,0.0010474159912976,0.3627450980392157,0.002709667383014,0.8163265306122449,0.2802536852040582,6
Prem Chopra,24,0.024024024024024,0.0001907514814084,0.2697286552708239,0.0008309490317909,0.2352941176470588,0.0020098299453038,0.6462212486308871,0.2126340572017864,0
David Theune,19,0.019019019019019,0.0002702624915238,0.3388541620395766,0.0006364626239618,0.1862745098039215,0.0028475881002143,0.8118335053319574,0.1518806813569341,5
Alex Lawther,37,0.037037037037037,0.0004569993106691,0.3323377358465078,0.0010436933120764,0.3627450980392157,0.0048151180414643,0.796221322537112,0.2790908001860352,6
David Strathairn,20,0.02002002002002,0.0003868958765189,0.3444227444227444,0.0006846370376872,0.196078431372549,0.0040764816744837,0.8251748251748251,0.1669293333210113,5
Sola Sobowale,11,0.011011011011011,0.0004282753113748,0.206077206914027,0.0009741319302398,0.1078431372549019,0.0045124710921233,0.4937238493723849,0.2573613188192885,3
Wataru Hatano,34,0.034034034034034,0.0004798173608035,0.2774004643900448,0.0006608477316874,0.3333333333333333,0.0050555376707904,0.6646015206983948,0.1594980651690271,1
Himani Shivpuri,24,0.024024024024024,0.0001673915574777,0.2730180291155901,0.0009347138815065,0.2352941176470588,0.0017637009281699,0.6541019955654103,0.2450479671743407,0
Jennifer Jason Leigh,18,0.018018018018018,0.0003408638013132,0.3400238346734722,0.0007616895570311,0.1764705882352941,0.0035914702737354,0.8146358301691405,0.1909988851202839,5
John Lithgow,17,0.017017017017017,0.0005856301855512,0.3447844063874865,0.0006434065832137,0.1666666666666666,0.0061704217188972,0.8260413020651032,0.1540498250569625,6
Scott Porter,15,0.015015015015015,0.00177000594275,0.3457525619687782,0.0005664428294092,0.1470588235294117,0.0186494538382478,0.8283608283608284,0.130008001705361,5
Imelda Staunton,22,0.022022022022022,0.00040354517892,0.3360795117874613,0.0007576815733977,0.2156862745098039,0.004251905038366,0.8051859433640396,0.1897468771327702,6
Gael García Bernal,12,0.012012012012012,0.0068895404052431,0.3154175629359748,0.0006962393433749,0.1176470588235294,0.0725908103758659,0.755683637528018,0.170553644376903,5
Satish Kaushik,17,0.017017017017017,3.304653035682311e-05,0.2652973469025179,0.0005720697182478,0.1666666666666666,0.0003481907758152,0.6356046323727444,0.1317657209015885,0
Graham McTavish,9,0.009009009009009,0.0005409691641858,0.3241359161069592,0.0003951866351422,0.088235294117647,0.0056998562613432,0.7765712405396512,0.0765112455453978,4
Mukesh Tiwari,20,0.02002002002002,4.795794719905468e-05,0.2392056942809735,0.000788406504935,0.196078431372549,0.0005053031184043,0.5730937348227295,0.1993446857114155,0
Tom Hardy,12,0.012012012012012,0.0002642328000707,0.3257437331511406,0.0004935632955693,0.1176470588235294,0.0027840569844721,0.7804232804232805,0.1072420009334117,6
José Coronado,4,0.004004004004004,0.0024770184028934,0.2521241487200023,0.0006020061052344,0.0392156862745098,0.0260988052330933,0.6040440235474789,0.1411172051021231,7
Adina Porter,21,0.021021021021021,0.0001762607215038,0.3259593147084874,0.0007005761924062,0.2058823529411764,0.0018571498037313,0.7809397749834547,0.1719083828499912,5
Deepak Dobriyal,22,0.022022022022022,0.0003399621846125,0.2769325412001824,0.0007350166687667,0.2156862745098039,0.0035819704982633,0.6634804610626932,0.1826668478139873,0
Rob Lowe,28,0.028028028028028,0.0007459506103668,0.3479509180674847,0.0009077227183191,0.2745098039215686,0.0078596185118086,0.8336276933945603,0.2366165076192912,5
Stephen Campbell Moore,9,0.009009009009009,9.866469349253612e-05,0.3104472262997318,0.0004276827436624,0.088235294117647,0.0010395686264731,0.7437756066813741,0.0866623317650343,5
T.J. Miller,31,0.031031031031031,0.0013026000130638,0.3665980830104388,0.0010741764992295,0.3039215686274509,0.0137246877123991,0.8783029400818758,0.2886130930122041,2
Omari Hardwick,11,0.011011011011011,0.0001467233190891,0.3256360492724129,0.0004489219093722,0.1078431372549019,0.0015459325306541,0.7801652892561984,0.0932969908726029,5
Sonali Kulkarni,13,0.013013013013013,1.4186313814864796e-05,0.225721596940662,0.0004613330601501,0.1274509803921568,0.0001494723821176,0.540788267644363,0.0971739677590037,0
Toshiyuki Toyonaga,38,0.038038038038038,0.0028604435296031,0.3034655111056836,0.000719849686801,0.3725490196078431,0.0301387177714022,0.7270486752926679,0.177929008465339,1
Helen Hunt,24,0.024024024024024,0.0004187592662247,0.3543341903054133,0.0007862717732954,0.2352941176470588,0.0044122064317268,0.8489208633093526,0.1986778414055668,5
Rani Mukerji,26,0.026026026026026,0.0002851339541399,0.2792880774167987,0.0010650340477647,0.2549019607843137,0.003004279469925,0.6691239013325772,0.2857571875729386,0
Will Sasso,40,0.04004004004004,0.000404772770239,0.37171662228266,0.0010912175389163,0.392156862745098,0.0042648394060327,0.8905660377358491,0.2939363477344095,2
Scarlett Johansson,33,0.033033033033033,0.000639747581388,0.3712962868635692,0.0010306602375738,0.3235294117647059,0.006740623123948,0.8895589898228421,0.275019547688173,5
Amrita Rao,30,0.03003003003003,0.0005205081779278,0.2684788904467291,0.0009598336629759,0.2941176470588235,0.0054842715508709,0.6432270373398746,0.2528948472817275,0
Shreyas Talpade,18,0.018018018018018,2.368196109088181e-05,0.2260842435274384,0.0005668519736273,0.1764705882352941,0.0002495221227773,0.5416571035115906,0.1301358095698377,0
Ángela Molina,3,0.003003003003003,0.0004220719159608,0.2322133543255655,0.000397273669235,0.0294117647058823,0.004447109765577,0.5563413484205564,0.0771631901622797,7
Bradley Whitford,19,0.019019019019019,0.0003890803158386,0.3576793932639975,0.0006418031729601,0.1862745098039215,0.0040994977555438,0.8569353667392884,0.153548954138231,5
Brie Larson,20,0.02002002002002,0.0004521605332969,0.3488134026377652,0.0006945867447364,0.196078431372549,0.0047641348480995,0.8356940509915014,0.1700374080633901,5
Thomas Mann,15,0.015015015015015,0.0002695736459715,0.338621192522877,0.0005534418588696,0.1470588235294117,0.0028403301622496,0.8112753523547611,0.1259467777958842,5
Allen Covert,20,0.02002002002002,0.0002307824455217,0.3342548520695789,0.0008458589426917,0.196078431372549,0.0024316113638294,0.8008143875127247,0.2172915930721722,5
Blanca Suárez,7,0.007007007007007,0.000827896286941,0.2229626638861586,0.0012569709000517,0.0686274509803921,0.0087230292358087,0.5341783612494341,0.345714137036031,7
John Turturro,24,0.024024024024024,0.0011016321490693,0.3452678054851206,0.0008919612886336,0.2352941176470588,0.011607214085891,0.827199439186821,0.2316929755728952,5
Soichiro Hoshi,27,0.027027027027027,0.0001371828323431,0.2655118730590429,0.0005557067823513,0.2647058823529412,0.0014454103443338,0.6361185983827493,0.1266542912364552,1
Lily Tomlin,23,0.023023023023023,0.0003380226963791,0.3583299560018367,0.0007317930187196,0.2254901960784313,0.0035615353147392,0.8584939978173881,0.1816598487898016,5
Bayoumi Fouad,2,0.002002002002002,0.0,0.002002002002002,0.0010017028949213,0.0196078431372549,0.0,0.0047964360041623,0.265973895905772,-1
Burt Reynolds,15,0.015015015015015,0.0003034423289281,0.3363089959197846,0.0005612099474841,0.1470588235294117,0.0031971834496354,0.8057357459883919,0.1283733618048205,5
Vinnie Jones,12,0.012012012012012,0.0008630590652941,0.3336887022523879,0.0004713967615786,0.1176470588235294,0.009093517603041,0.7994579945799458,0.1003176518966455,5
Jeremy Piven,28,0.028028028028028,0.000836073818957,0.353444222837836,0.0008812100219894,0.2745098039215686,0.0088091908142306,0.8467886616433441,0.2283345108321867,5
Michelle Rodriguez,25,0.025025025025025,0.0003767810201789,0.3509259170107051,0.0008414169293248,0.2450980392156862,0.0039699077123081,0.8407552547203421,0.2159040035197867,5
Michelle Ruff,32,0.032032032032032,0.0008759795299313,0.3096664725083461,0.0006860469315418,0.3137254901960784,0.0092296525181848,0.7419050613014776,0.1673697538738303,1
John Cusack,22,0.022022022022022,0.0014821592877914,0.3473374644037549,0.0007484793926305,0.2156862745098039,0.0156165923237813,0.8321579689703809,0.1868723135425561,5
Nelsan Ellis,20,0.02002002002002,0.0003325815656821,0.3412016103391234,0.0007320264171402,0.196078431372549,0.0035042054983181,0.8174575684101144,0.1817327574425165,5
Kalki Koechlin,14,0.014014014014014,3.86094542493074e-05,0.225721596940662,0.0006211010014699,0.1372549019607843,0.0004068038515303,0.540788267644363,0.1470820404891704,0
Emma Thompson,19,0.019019019019019,0.0004796001604851,0.3433422966361272,0.0006653003860617,0.1862745098039215,0.0050532491658683,0.8225862669919833,0.1608889787435656,5
Kimberly Williams-Paisley,13,0.013013013013013,0.000129789791105,0.3132111443717167,0.0005818729305252,0.1274509803921568,0.0013675144582449,0.7503974562798092,0.1348280338242593,4
Zakir Hussain,18,0.018018018018018,0.0003955054626787,0.2654403258014144,0.0006958591901128,0.1764705882352941,0.0041671955392092,0.6359471840474266,0.1704348926642673,0
Peter Vack,15,0.015015015015015,0.0005340181586272,0.3218062884838448,0.0006227413192154,0.1470588235294117,0.0056266178308035,0.7709898725906567,0.1475944405155153,5
